,fsq_id,categories,chains,closed_bucket,distance,link,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.address_extended,location.census_block,location.country,location.dma,location.formatted_address,location.locality,location.postcode,location.region,geocodes.drop_off.latitude,geocodes.drop_off.longitude,search_latitude,search_longitude,search_radius,timezone,location.cross_street,related_places.parent.fsq_id,related_places.parent.categories,related_places.parent.name,related_places.children,geocodes.front_door.latitude,geocodes.front_door.longitude,location.po_box
0,628adc58c2b747ff7b3f8988,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,789.0,/v3/places/628adc58c2b747ff7b3f8988,Whizz Kids Academy,47.640236,-122.399336,47.640236,-122.399336,2450 33rd Ave W,Ste 1,530330057003012,US,Seattle-Tacoma,"2450 33rd Ave W, Seattle, WA 98199",Seattle,98199,WA,,,47.64095,-122.40983,2000,,,,,,,,,
1,93c53d795e8e4914c4f4a538,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1559.0,/v3/places/93c53d795e8e4914c4f4a538,Mightykidz Child Care,47.64315,-122.389256,47.64315,-122.389256,2577 25th Ave W,,530330058032002,US,Seattle-Tacoma,"2577 25th Ave W, Seattle, WA 98199",Seattle,98199,WA,47.643147,-122.388944,47.64095,-122.40983,2000,,,,,,,,,
2,843a7b094ace4ed1e569c3c7,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1505.0,/v3/places/843a7b094ace4ed1e569c3c7,Kids Co At Adams,47.673657,-122.391324,47.673657,-122.391324,2631 NW 62nd St,,530330032022007,US,Seattle-Tacoma,"2631 NW 62nd St, Seattle, WA 98107",Seattle,98107,WA,,,47.66835,-122.40983,2000,America/Los_Angeles,,,,,,,,
3,38db0ef16c0e425855a2a574,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1835.0,/v3/places/38db0ef16c0e425855a2a574,Super Simple Learning,47.66889,-122.385309,47.66889,-122.385309,2208 NW Market St,Unit 641,530330047012002,US,Seattle-Tacoma,"2208 NW Market St, Seattle, WA 98107",Seattle,98107,WA,,,47.66835,-122.40983,2000,America/Los_Angeles,,,,,,,,
4,1128418ecf2d44bfcd8b16fd,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1777.0,/v3/places/1128418ecf2d44bfcd8b16fd,Annie's Nannies,47.671075,-122.386426,47.671075,-122.386426,2236 NW 58th St,Ste 101,530330047011002,US,Seattle-Tacoma,"2236 NW 58th St, Seattle, WA 98107",Seattle,98107,WA,,,47.66835,-122.40983,2000,,,,,,,,,
5,ee42c035ec86484daafb1d7c,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,917.0,/v3/places/ee42c035ec86484daafb1d7c,Rainbow Connection Kids Club,47.316508,-122.388689,47.316508,-122.388689,4400 SW 320th St,,530330303053004,US,Seattle-Tacoma,"4400 SW 320th St, Federal Way, WA 98023",Federal Way,98023,WA,,,47.31208,-122.37841,2000,America/Los_Angeles,,,,,,,,
6,3343eb4e30e148172a78ac58,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1483.0,/v3/places/3343eb4e30e148172a78ac58,Rainbow Connection Child Care,47.316696,-122.396888,47.316696,-122.396888,5005 SW 318th St,,530330303051010,US,Seattle-Tacoma,"5005 SW 318th St, Federal Way, WA 98023",Federal Way,98023,WA,,,47.31208,-122.37841,2000,America/Los_Angeles,,,,,,,,
7,b4eae572c4ad47d01348e2b9,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1529.0,/v3/places/b4eae572c4ad47d01348e2b9,College For Kids,47.301169,-122.366044,47.301169,-122.366044,2520 SW 336th St,,530330303112002,US,Seattle-Tacoma,"2520 SW 336th St, Federal Way, WA 98023",Federal Way,98023,WA,47.300634,-122.365964,47.31208,-122.37841,2000,America/Los_Angeles,,,,,,,,
8,4f915f3de4b02081d1287a8f,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1615.0,/v3/places/4f915f3de4b02081d1287a8f,Little Explorers Academy,47.29891,-122.387654,47.29891,-122.387654,4616 45th Ave NE,,530539400082000,US,Seattle-Tacoma,"4616 45th Ave NE, Tacoma, WA 98422",Tacoma,98422,WA,,,47.31208,-122.37841,2000,America/Los_Angeles,,,,,,,,
9,56465818c3f94672066e7ac6,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1145.0,/v3/places/56465818c3f94672066e7ac6,ABC Daycare,47.310258,-122.36344,47.310258,-122.36344,32530 24th Ave SW,,530330303113007,US,Seattle-Tacoma,"32530 24th Ave SW, Federal Way, WA 98023",Federal Way,98023,WA,,,47.31208,-122.37841,2000,,,,,,,,,
10,57c465578b58444baf12c108,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1534.0,/v3/places/57c465578b58444baf12c108,College for Kids Bilingual Learning Center,47.301074,-122.366116,47.301074,-122.366116,2520 SW 336th St,,530330303112002,US,Seattle-Tacoma,"2520 SW 336th St, Federal Way, WA 98023",Federal Way,98023,WA,47.300622,-122.366049,47.31208,-122.37841,2000,,,,,,,,,
11,2ac46a8a54f744add788cd08,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1563.0,/v3/places/2ac46a8a54f744add788cd08,Little Trailblazers - West Seattle,47.517229,-122.371641,47.517229,-122.371641,3003 SW Roxbury St,,530330120001000,US,Seattle-Tacoma,"3003 SW Roxbury St, Seattle, WA 98126",Seattle,98126,WA,47.517431,-122.371638,47.50392,-122.37841,2000,,,,,,,,,
12,0b9ce5d7f4e3401f49e8caff,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,773.0,/v3/places/0b9ce5d7f4e3401f49e8caff,Blue Skies Montessori School,47.533964,-122.36887,47.533964,-122.36887,2808 SW Holden St,,530330107011015,US,Seattle-Tacoma,"2808 SW Holden St, Seattle, WA 98126",Seattle,98126,WA,,,47.53132,-122.37841,2000,America/Los_Angeles,,,,,,,,
13,4c447c9774ffc928fc9875cc,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1290.0,/v3/places/4c447c9774ffc928fc9875cc,Fauntleroy Children's Center,47.521954,-122.387919,47.521954,-122.387919,9131 California Ave SW,,530330116012014,US,Seattle-Tacoma,"9131 California Ave SW, Seattle, WA 98136",Seattle,98136,WA,,,47.53132,-122.37841,2000,America/Los_Angeles,,,,,,,,
14,837de2160e0042b080dfe482,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1631.0,/v3/places/837de2160e0042b080dfe482,Playmates Daycare,47.527523,-122.357406,47.527523,-122.357406,8424 18th Ave SW,,530330114013015,US,Seattle-Tacoma,"8424 18th Ave SW, Seattle, WA 98106",Seattle,98106,WA,,,47.53132,-122.37841,2000,America/Los_Angeles,,,,,,,,
15,d452e1dd6f30498ef29f4e33,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1742.0,/v3/places/d452e1dd6f30498ef29f4e33,Community Day School Association,47.539586,-122.358678,47.539586,-122.358678,1812 SW Myrtle St,,530330108002005,US,Seattle-Tacoma,"1812 SW Myrtle St, Seattle, WA 98106",Seattle,98106,WA,,,47.53132,-122.37841,2000,America/Los_Angeles,,,,,,,,
16,58a79e24fb9d897f0fde44ec,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1814.0,/v3/places/58a79e24fb9d897f0fde44ec,Advanced Beginning Childcare,47.526174,-122.355396,47.526174,-122.355396,8611 16th Ave SW,,530330114013019,US,Seattle-Tacoma,"8611 16th Ave SW (SOUTHWEST CLOVERDALE STREET), Seattle, WA 98106",Seattle,98106,WA,,,47.53132,-122.37841,2000,America/Los_Angeles,SOUTHWEST CLOVERDALE STREET,,,,,,,
17,4c5272950679449d62b6578e,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1159.0,/v3/places/4c5272950679449d62b6578e,Mayra's Daycare,47.521714,-122.372364,47.521714,-122.372364,9038 31st Ave SW,,530330115002026,US,Seattle-Tacoma,"9038 31st Ave SW, Seattle, WA 98126",Seattle,98126,WA,,,47.53132,-122.37841,2000,,,,,,,,,
19,59cca2dc095140d0f1a79c0c,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1726.0,/v3/places/59cca2dc095140d0f1a79c0c,Bri's Busy Bee Daycare,47.533863,-122.355713,47.533863,-122.355713,1618 SW Holden St,,530330114013002,US,Seattle-Tacoma,"1618 SW Holden St, Seattle, WA 98106",Seattle,98106,WA,47.533667,-122.355714,47.53132,-122.37841,2000,,,,,,,,,
20,33548eef9eee2b115dfb1c6f,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1820.0,/v3/places/33548eef9eee2b115dfb1c6f,Sound Childcare Solutions,47.543322,-122.361898,47.543322,-122.361898,6535 Delridge Way SW,,530330107012002,US,Seattle-Tacoma,"6535 Delridge Way SW, Seattle, WA 98106",Seattle,98106,WA,,,47.53132,-122.37841,2000,,,,,,,,,
21,3e1b003f73784b050ca74361,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,306.0,/v3/places/3e1b003f73784b050ca74361,Bella Mente Early Learning,47.558986,-122.382484,47.558986,-122.382484,4800 40th Ave SW,,530330105011004,US,Seattle-Tacoma,"4800 40th Ave SW, Seattle, WA 98116",Seattle,98116,WA,,,47.55873,-122.37841,2000,America/Los_Angeles,,,,,,,,
22,4e1767a818a8166f7381195f,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,373.0,/v3/places/4e1767a818a8166f7381195f,Bright Horizons at West Seattle,47.561918,-122.379828,47.561918,-122.379828,4530 38th Ave SW,,530330105013005,US,Seattle-Tacoma,"4530 38th Ave SW, Seattle, WA 98126",Seattle,98126,WA,,,47.55873,-122.37841,2000,America/Los_Angeles,,,,,,,,
23,dde3f13acf5b4501b482a3e2,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1210.0,/v3/places/dde3f13acf5b4501b482a3e2,Nageeye Family Child Care,47.549883,-122.368989,47.549883,-122.368989,2749 SW MacArthur Ln,,530330107013005,US,Seattle-Tacoma,"2749 SW MacArthur Ln, Seattle, WA 98126",Seattle,98126,WA,,,47.55873,-122.37841,2000,America/Los_Angeles,,,,,,,,
24,65bcc2e8ff414adaa8a36efd,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1471.0,/v3/places/65bcc2e8ff414adaa8a36efd,Children Academy,47.550233,-122.363355,47.550233,-122.363355,2410 SW Juneau St,,530330107013007,US,Seattle-Tacoma,"2410 SW Juneau St, Seattle, WA 98106",Seattle,98106,WA,,,47.55873,-122.37841,2000,America/Los_Angeles,,,,,,,,
25,ad0ca8dd445e4229ebfb1582,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1592.0,/v3/places/ad0ca8dd445e4229ebfb1582,Blazing Trails Childcare,47.562588,-122.357953,47.562588,-122.357953,1901 SW Genesee St,,530330099003000,US,Seattle-Tacoma,"1901 SW Genesee St, Seattle, WA 98106",Seattle,98106,WA,,,47.55873,-122.37841,2000,America/Los_Angeles,,,,,,,,
26,5979b8c6b2958f056b930c49,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1702.0,/v3/places/5979b8c6b2958f056b930c49,Discovery Child Care And Preschool,47.552993,-122.357338,47.552993,-122.357338,5425 18th Ave SW,,530330108003011,US,Seattle-Tacoma,"5425 18th Ave SW, Seattle, WA 98106",Seattle,98106,WA,47.552961,-122.35735,47.55873,-122.37841,2000,America/Los_Angeles,,,,,,,,
27,ec015c15a6154b40d7fd90d7,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,85.0,/v3/places/ec015c15a6154b40d7fd90d7,Providence Mt St Vincent Intergeneratinl Learning Center,47.558348,-122.377416,47.558348,-122.377416,4831 35th Ave SW,,530330105012000,US,Seattle-Tacoma,"4831 35th Ave SW, Seattle, WA 98126",Seattle,98126,WA,,,47.55873,-122.37841,2000,,,4b6369eef964a52012782ae3,"[{'id': 15014, 'name': 'Hospital', 'short_name': 'Hospital', 'plural_name': 'Hospitals', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_', 'suffix': '.png'}}]",Providence Mount St. Vincent - Seattle,,,,
28,c09a9763563a441820f037bf,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1747.0,/v3/places/c09a9763563a441820f037bf,Zion's Child Care,47.553943,-122.356211,47.553943,-122.356211,5263 17th Ave SW,,530330108003014,US,Seattle-Tacoma,"5263 17th Ave SW, Seattle, WA 98106",Seattle,98106,WA,,,47.55873,-122.37841,2000,,,,,,,,,
29,4169bc3d92a14a8725d92347,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,616.0,/v3/places/4169bc3d92a14a8725d92347,Babies N Tots Childcare,47.580945,-122.381531,47.580945,-122.381531,2603 39th Ave SW,,530330098011000,US,Seattle-Tacoma,"2603 39th Ave SW, Seattle, WA 98116",Seattle,98116,WA,,,47.58613,-122.37841,2000,America/Los_Angeles,,,,,,,,
30,69dea137cdfb493695bf9f4c,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,644.0,/v3/places/69dea137cdfb493695bf9f4c,A Child Becomes Preschool,47.58574,-122.386983,47.58574,-122.386983,4320 SW Hill St,,530330096004018,US,Seattle-Tacoma,"4320 SW Hill St, Seattle, WA 98116",Seattle,98116,WA,,,47.58613,-122.37841,2000,America/Los_Angeles,,,,,,,,
31,4d4c5d459bbb721ebc1b92a0,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,716.0,/v3/places/4d4c5d459bbb721ebc1b92a0,Seattle Children's Home,47.638924,-122.370117,47.638924,-122.370117,2142 10th Ave W,,530330069001007,US,Seattle-Tacoma,"2142 10th Ave W, Seattle, WA 98119",Seattle,98119,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
32,078d7b74a7114e1383ffbcdd,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,823.0,/v3/places/078d7b74a7114e1383ffbcdd,Little Explorers Family Day Care,47.636116,-122.370072,47.636116,-122.370072,1906 10th Ave W,,530330069001015,US,Seattle-Tacoma,"1906 10th Ave W, Seattle, WA 98119",Seattle,98119,WA,47.636122,-122.370369,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
33,5048fe41e4b05b0ac37d0658,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1043.0,/v3/places/5048fe41e4b05b0ac37d0658,Kidspace,47.655079,-122.373926,47.655079,-122.373926,3837 13th Ave W,Ste 200,530330059011008,US,Seattle-Tacoma,"3837 13th Ave W, Seattle, WA 98119",Seattle,98119,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
34,4bedf025e24d20a14c467214,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1639.0,/v3/places/4bedf025e24d20a14c467214,North Queen Anne Child Care,47.649265,-122.360495,47.649265,-122.360495,3200 3rd Ave W,,530330060004018,US,Seattle-Tacoma,"3200 3rd Ave W (at First Free Methodist Church), Seattle, WA 98119",Seattle,98119,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,at First Free Methodist Church,,,,,,,
35,f2f11d829e1949556d47d282,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1671.0,/v3/places/f2f11d829e1949556d47d282,Beginnings II Child Care,47.634141,-122.358598,47.634141,-122.358598,1617 1st Ave W,,530330068002014,US,Seattle-Tacoma,"1617 1st Ave W, Seattle, WA 98119",Seattle,98119,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
36,517b0951498e0a55f0b6c457,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1776.0,/v3/places/517b0951498e0a55f0b6c457,Seattle Learning Center,47.63797,-122.355046,47.63797,-122.355046,115 Boston St,,530330068001007,US,Seattle-Tacoma,"115 Boston St, Seattle, WA 98109",Seattle,98109,WA,47.638275,-122.355044,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
37,4b982f07f964a5203d3235e3,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1796.0,/v3/places/4b982f07f964a5203d3235e3,Northwest Center Child Development Program,47.646319,-122.358684,47.646319,-122.358684,2919 1st Ave W,,530330060003004,US,Seattle-Tacoma,"2919 1st Ave W, Seattle, WA 98119",Seattle,98119,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
38,4b6b7f5cf964a5207a0c2ce3,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1823.0,/v3/places/4b6b7f5cf964a5207a0c2ce3,Little Eagles,47.632644,-122.357292,47.632644,-122.357292,1507 Queen Anne Ave N,,530330068002012,US,Seattle-Tacoma,"1507 Queen Anne Ave N (Galer), Seattle, WA 98109",Seattle,98109,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,Galer,,,,,,,
39,9adc3b163c1842c2d1fb353b,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1995.0,/v3/places/9adc3b163c1842c2d1fb353b,Learn to Succeed,47.65432,-122.360623,47.65432,-122.360623,3901 Leary Way NW,,530330048003026,US,Seattle-Tacoma,"3901 Leary Way NW, Seattle, WA 98107",Seattle,98107,WA,,,47.64095,-122.37841,2000,America/Los_Angeles,,,,,,,,
40,927c0279b42848ab9fae99a0,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,819.0,/v3/places/927c0279b42848ab9fae99a0,Little Trailblazers Early Learning Center,47.636174,-122.370076,47.636174,-122.370076,1906 10th Ave W,,530330069001015,US,Seattle-Tacoma,"1906 10th Ave W, Seattle, WA 98119",Seattle,98119,WA,47.63618,-122.370368,47.64095,-122.37841,2000,,,,,,,,,
42,55060ecba0de46a298ddb677,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,964.0,/v3/places/55060ecba0de46a298ddb677,Coe Child Care,47.640647,-122.365534,47.640647,-122.365534,2424 7th Ave W,,530330059023023,US,Seattle-Tacoma,"2424 7th Ave W, Seattle, WA 98119",Seattle,98119,WA,,,47.64095,-122.37841,2000,,,,,,,,,
44,1b62a5b468874d96c04803e5,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1884.0,/v3/places/1b62a5b468874d96c04803e5,Seattle Institute For Early Child,47.649703,-122.356855,47.649703,-122.356855,4 Nickerson St,Ste 100,530330060004004,US,Seattle-Tacoma,"4 Nickerson St, Seattle, WA 98109",Seattle,98109,WA,47.649453,-122.356976,47.64095,-122.37841,2000,,,,,,,,,
45,59bb45cbc0cacb3ed71f37d7,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,286.0,/v3/places/59bb45cbc0cacb3ed71f37d7,Mi Casita,47.67192,-122.362621,47.67192,-122.362621,5832 5th Ave NW,,530330034003002,US,Seattle-Tacoma,"5832 5th Ave NW, Seattle, WA 98107",Seattle,98107,WA,,,47.66835,-122.37841,2000,America/Los_Angeles,,,,,,,,
48,b236ef6636674aec50b2c793,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1751.0,/v3/places/b236ef6636674aec50b2c793,Whittier Kids Campus,47.683757,-122.373462,47.683757,-122.373462,1320 NW 75th St,,530330030003007,US,Seattle-Tacoma,"1320 NW 75th St, Seattle, WA 98117",Seattle,98117,WA,,,47.66835,-122.37841,2000,America/Los_Angeles,,,,,,,,
51,0c2a91c3af694a5c2cd39f33,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1348.0,/v3/places/0c2a91c3af694a5c2cd39f33,Bright Street Workshop,47.660328,-122.364891,47.660328,-122.364891,620 NW Bright St,,530330048003003,US,Seattle-Tacoma,"620 NW Bright St, Seattle, WA 98107",Seattle,98107,WA,,,47.66835,-122.37841,2000,,,,,,,,,
52,4af8e7a3f964a520891022e3,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,381.0,/v3/places/4af8e7a3f964a520891022e3,Small Faces Child Development Center,47.697344,-122.373734,47.697344,-122.373734,9250 14th Ave NW,,530330014004017,US,Seattle-Tacoma,"9250 14th Ave NW, Seattle, WA 98117",Seattle,98117,WA,,,47.69576,-122.37841,2000,America/Los_Angeles,,,,,,,,
